Record ID,Record Status,Response Value,Response Status,Is Discarded,Username,User ID,Prompt (first 100 chars)
faadbd9e-89e4-47d6-9ce8-58f0033641af,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 民眾投書問到：新竹生醫園區實驗室建置已趨完備，營運現況與成果如何？可不可以幫我以國科會專家語氣詳細說明。  ### 待評分的回覆: 好的，針對民眾對於新竹生醫園區實驗室建置與營
a1d351dc-6213-451e-b3fa-d5bc8317a7b4,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請幫我以國科會角度回覆陳情。　《私立科技大學教師詢問國科會旅費補助規定，若國科會補助不足，是否能申請教育部教卓補助以核銷不足部分如註冊費？》  ### 待評分的回覆: 補助計畫
29777a07-6358-4b23-9989-99a95eebe455,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於科技部CES2019代表團抵達矽谷，宣布舉辦「臺灣創業Pitch之夜」、「多國新創Pitch競賽」，以及「國際創投媒合會」等活動，目的是讓臺灣科技新創
2f1182e9-6b20-47be-9c4e-8f3d98364b05,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請妳協助用國科會的立場回覆以下陳情:  申請國科會學術攻頂研究計畫因資歷不足未能參與，尋求條件放寬或合作申請可能性。個人具國際資歷和多年研究成果，網路發送申請書並請求考慮特殊安
435386fc-8a77-438e-959c-36b2616b8e71,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為「本部生命科學研究發展司辦理『生科司業務說明暨座談會』，請惠予查照轉知」，內容包括生命科學領域學術業務內容及推動情形的座談會，時間為本年4月
907e9571-bed7-4b41-97c0-a55e558260db,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據PISA 2012評量結果，撰寫一篇新聞稿，內容包括臺灣學生的數學、閱讀和科學素養表現，性別差異，數位評量結果，以及教育部和行政院國家科學委員會的改進策略。  ### 待
7c57cb01-38ab-4706-9c0a-6c2dd874e4f5,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 你可以根據以下內容撰寫一份公文：   主旨：有關本會辦理敏感性資料洩漏監控機制，擬先以資訊處試行一案，簽請核示。   內容：根據112年○月○日112年資通與個資安全推動會第2
791011de-39fd-4514-82ed-8f568246c958,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 我收到一份民眾的詢問：矽光子技術的核心關鍵技術有哪些？麻煩提供相關單位窗口的解釋。  ### 待評分的回覆: ，好的，針對民眾詢問的「矽光子技術的核心關鍵技術」，我整理了以下資
2bc5d617-7bc3-4a68-be07-8aaf72f2e7ba,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請幫我以國科會立場，針對下列民眾陳情事項進行回覆：  '本人獲得博士生出國補助計畫，於美國進行一年交流，希望申請J1簽證的回國豁免申請，請問如何順利辦理免回國服務證明？'  #
80268b11-bb7a-4761-a0cc-90546bb9511f,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為訂定「科技部檔案管理作業要點」，內容包括檢送「科技部檔案管理作業要點」、總說明及逐點說明各1份，並自即日生效，請查照。  ### 待評分的回
41ed531e-7234-4785-ad6a-f6a1bba62b03,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立院質詢時提問:  國網中心的高級電腦更新進度如何？是否足以因應TAIDE的需求？  可不可以幫我寫一份單位窗口可能的回答。  ### 待評分的回覆: 科技部新聞稿  **科技
c2573a03-e146-427b-b2df-ff8962f718f5,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你協助依照國科會角度回覆陳情:　『科技新報邀請國科會科技辦公室執行秘書出席2023金融資安論壇，擔任開場致詞貴賓，以分享資安挑戰應對的經驗和指導。』  ### 待評分的回覆:
2e967b1c-8346-4d88-a780-2279c6f6ea25,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 為推動年度專案計畫，需要撰寫1份對外徵求計畫的簽及函稿陳核給長官，請提供簽的主旨、說明及擬辦。  ### 待評分的回覆: ## 簽呈  **受文者：** [長官職稱] **發文
df2cf88f-2d76-4350-93d9-e9b53259b342,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於科技部提高專題研究計畫主持費，以鼓勵優秀科研人才投入研究，提升我國研發水準。  ### 待評分的回覆: 台灣光子源（TLS）退場或轉型議題，在台灣光子
bc42fa06-8b22-4f85-a7fd-419da7c420c3,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 辦理本會行政會報紀錄，我要寫一份簽陳核給長官，請提供簽陳的主旨、說明及擬辦內容： 內容包含會報期次、會議日期、前次會報保留案後續處理、本次報告案及討論案提案件數與通過情形、後續
758bb957-3d40-4d85-83d8-a5d2cf3faca0,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 有民眾寫信詢問：  國科會在核心關鍵技術項目公告後，計畫盤點進度如何？補助計畫的科研人員會有什麼影響？  幫我寫一份單位窗口可能的回答。  ### 待評分的回覆: 好的，針對民
11b6ab8c-e2e1-4013-93a7-723b55c10de2,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於國家科學及技術委員會舉辦的「2023量子軟體技術與應用開發論壇」，包括活動目的、量子科技的市場前景、參與團隊的研究成果等。  ### 待評分的回覆: 
bb9f5a0b-9617-4115-a28a-2fe2d6193643,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 以下是民眾詢問：國科會對於學術倫理案件是否應該主動積極調查？可不可以幫我提供單位窗口擬答。  ### 待評分的回覆: 名詞替換：  *   **本部**：內政部 *   **職
cfc2c7da-ab5a-48cc-a7bd-f9ca2b6c8c59,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容為介紹科技部於110年3月12日舉辦的「Taiwan GET！國際論壇暨成果發表會」，活動目的、內容、與出席貴賓等。  ### 待評分的回覆: 回應民眾陳
0b1578ab-cb34-42b9-ab26-940b9c627f0f,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於科學園區導入智慧化服務與設施，提升效能並獲得國際獎項肯定，包括交通、水電、節能、環境永續、急救災及發展數據應用六大構面。  ### 待評分的回覆: #
b2ce4cb6-8c95-4141-9def-ffc5713f7eea,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 你是國科會負責回覆民眾陳情的人。請妳針對下列民眾陳情事項進行回覆: 【學校有具有學生與收容人雙重身分的學生欲申請國科會大專學生研究計畫，需了解相關法律與身份規定。另外，軍方營區
8a761483-e329-4c08-af5d-91e347a99082,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 主旨：有關貴會函請本校調查涉嫌違反學倫案，擬申請調查期限延長至○年○月○日，請查照惠允。  ### 待評分的回覆: 好的，這是一個正式的公文草稿，以下提供幾個版本，您可以根據實
9637e406-1078-4bbc-b7f5-abc5b8b93561,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據科技部科學園區審議會第46次會議通過的14案，撰寫一篇新聞稿，內容包括投資總額、通過案件的產業類別、公司名稱、投資金額、主要產品或服務等詳細信息。  ### 待評分的回覆
5ae7d608-601d-41f1-b5d9-bfab003cac0e,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立院問詢：請問科技民主與社會研究中心在運作上是否設有明確的目標？其預算分配和人員編制如何？麻煩用國科會專家語氣答覆。  ### 待評分的回覆: 化約，各位委員您好。關於您關心的
b0617dd9-1268-4855-be20-0123655f776f,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，介紹SYNAPSE計畫，該計畫旨在利用超高解析度的X光三維成像技術和超大型計算設施，繪製人類大腦全腦神經細胞及其網路連結的圖譜。  ### 待評分的回覆: 好
0fa5af96-5b1c-4e4a-bcf2-a842d1924de9,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 民眾陳情簡述如下:	大學學系副教授兼任總務長，聘用私營助理為直屬下屬，存在圖利嫌疑，是否需要查處？	請妳以國科會角度生成一則回覆  ### 待評分的回覆: ## 國立科學技術研
b772b262-62b3-4072-8023-0d7cc6561e06,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立法院審查時問到：『國科會是否考慮在臺中設立TTA中部據點？』，麻煩以國科會專家語氣詳細說明。  ### 待評分的回覆: 好的，針對您提出的關於國家核心關鍵技術的提問，我整理了
56613674-5276-434a-a8dc-6e9cc4d7ee54,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 民眾來信詢問：TTA中部據點的建設進度為何？請你提供相關單位窗口的解釋。  ### 待評分的回覆: 回覆立法院提問：關於能源及綠色能源定義、園區太陽光電發電量及占比、未來目標等
72b5d2a6-bc65-44a9-b40e-f89178163244,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 民眾陳情簡述如下:　「資訊室主任自聘太太為助理，校長未依規定審核，疑似違反用人法規，請徹查相關不法情形。」　請您以國科會角度生成一則回覆  ### 待評分的回覆: 入黨委員您好
cb859b14-0b41-40b3-9c86-b336539fd573,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 「自製火箭發射若是縮小版實驗試射，是否需要申請？」 以上是民眾陳情事項，請協助依照國科會角度回覆此陳情  ### 待評分的回覆: 次長大人：  **主旨：**有關審計部派員至科
259a4353-9680-4bc9-bd74-0ce3e59b3536,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 委員詢問： 科學園區資訊業務集中後，為何仍有資訊業務相關費用？ 請以國科會人員專業回答。  ### 待評分的回覆: 回應委員的提問，關於科學園區資訊業務集中後，仍有資訊業務相關
f74d019e-720d-42c3-ba9f-06bfa249582d,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 你是國科會負責回覆民眾陳情的人。請您針對下列民眾陳情事項進行回覆:　[公司因員工健康問題進行資遣，是否應檢討公司制度及管理問題，而非直接資遣受影響的員工？]  ### 待評分的
d2e9c257-c548-4f3b-b47e-986067b4d409,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 駐外科技組組長即將調任返臺，我需要寫一份書函請外交部同意，請提供。  ### 待評分的回覆: asfjildsaj;fjisladjfilsjafjajidsjfiasjfia
230dc439-4cb2-4fcb-982d-cd945e2f12d3,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 《就讀大學的學生，若同時因碩士班開學前休學，是否仍具備大專生計畫申請資格？》  民眾陳情如上述，麻煩用國科會立場寫一篇回覆  ### 待評分的回覆: 語意不明確，請提供更多資訊
1c413a07-d6f5-47b6-b1e9-42a3459b6f6b,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 這是民眾反映問題：聽說科研人才斷層問題嚴重，請問科政中心是否有相關研究報告或解決方案？請提供相關單位窗口的解釋。  ### 待評分的回覆: 處於保護隱私及避免提供不完整資訊的考
b3a5309d-0b4a-4192-af84-a648fc31562b,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 在立法院審查時，委員有以下提問：『國科會每年投入數百億補助各類研究，但權利金收入偏低，是否有具體改善方案？』，可不可以幫我提供相關單位窗口的解釋。  ### 待評分的回覆: 針
d6c8da4e-aed8-4de4-bced-04b6ffa45c36,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於搭載「玉山」和「飛鼠」立方衛星的獵鷹九號火箭因天候因素延遲發射，以及對此事件的評論和展望。  ### 待評分的回覆: 化繁為簡，以下是一篇根據2022
28952b00-c2eb-4a08-a1dd-5ef3f7e1fdd1,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據科技部與日本國立研究開發法人科學技術振興機構合作舉辦的「臺日高齡社會ICT技術應用研討會」內容，撰寫一篇新聞稿，包括會議目的、出席人員、研討會內容、臺灣與日本在高齡社會I
2c9f67cf-a00b-4f3e-877e-9fcfd5c3411a,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 你是國科會負責回覆民眾陳情的人。請你針對下列民眾陳情事項進行回覆：　「某教授在國際學術平台Pubpeer上涉嫌造假或變更研究資料，且其在多篇論文中為通訊作者或第一作者，相關證據
4d82e9ef-ca72-4303-b0d6-6210f7f1d136,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 「因長期工作影響健康而遭公司資遣，質疑公司是否應檢討人力配置與管理方式，而非簡單資遣員工。」 以上是民眾陳情事項，請依照國科會角度回覆此陳情  ### 待評分的回覆: 陳情者您
1518f094-97c0-49be-a109-d2420366b793,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 收到衛生福利部來函，我要簡要摘陳重點簽核意見並辦稿轉知所屬機關於112年3月31日前回復彙辦，來文文號及內容如下，請提供簽核意見及書函稿擬見。 來文日期字號：112年1月10日
3a9e0737-3f6a-4ba7-abf3-8699cc2f9a2a,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為「為即時更新重要科研發展時事動態，更新本會提供行政院兒童網站宣導資料一案，謹請核示」。內容包括本會每季更新行政院兒童網站登載資料，最近一次更
1716c558-04b5-40d2-a8f9-c537052a86b9,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 【是否可以在國科會網站上提供更多關於各國博士後研究的徵才訊息？】 民眾陳情如上述，敬請用國科會立場寫一篇回覆  ### 待評分的回覆: ## 國立科學技術委員會 回覆民眾陳情關
4e83e2c0-5e7c-4ccb-8984-b4462dc11c3a,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據「晶創臺灣推動辦公室」成立的新聞，撰寫一篇文章，內容包括行政院副院長鄭文燦、行政院政務委員兼國科會主委吳政忠等人出席揭牌儀式，宣示政府推動「晶片驅動臺灣產業創新方案」的決
58514d2b-8c2b-4b98-bfac-a2446c4f822c,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 在立院審查時，委員有以下提問：『生成式AI在學術研究中的應用，是否會造成學術倫理問題？請生成國科會可能提供的回覆。』  ### 待評分的回覆: 政策肯定生成式AI在學術研究中的
7a5db081-a43f-4eb9-bba6-9c12e1dcf1f1,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立法院問詢:  國科會補助計畫的性別事件處理措施有哪些？  請用國科會專家語氣答覆。  ### 待評分的回覆: 委員您好，關於國科會「鼓勵女性從事科學及技術研究專案」近三年（1
f7d9a713-b4f1-4e17-b2da-e75f649f22d1,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於國家科學及技術委員會舉行新竹生醫園區第三生技大樓啟用典禮，邀請行政院院長、立委等貴賓出席，探討生醫產業未來發展趨勢及園區的重要性。  ### 待評分的
457ce448-70d9-4467-9388-de942563bbb5,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據國科會與法國在台協會召開聯合記者會的內容，撰寫一篇新聞稿，介紹「臺法科學研究會議」的成果和未來規劃。  ### 待評分的回覆: ## 新聞稿  **科技部支持台大團隊研發
cd93f6d5-aebc-4b98-8a69-6c82cd31aac8,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立院質詢時提問:  國網中心的高級電腦更新進度如何？是否足以因應TAIDE的需求？  可不可以幫我寫一份單位窗口可能的回答。  ### 待評分的回覆: 國網中心針對立委質詢「國
5b6133e1-6233-48ba-92b2-abc42b18b576,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立院問詢：請問「晶創方案」中的海外基地是指哪些地區？如何決定這些地區的基地？人才培育是針對我國人才還是外國人才？培育後人材的就業基地在哪裡？是否會與移民政策或相關配套結合？寫一
7ae38aa2-0db7-48f5-8b0a-b55bba311416,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 委員有以下疑問：國防科技產業推動後，對於國防產業發展的影響為何？幫我以國科會專家語氣詳細說明。  ### 待評分的回覆: ## 新聞稿  **澄清二林園區相思寮建地徵收與安置方
34a2210a-a982-45ff-8833-daaa4dfd45d6,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據科技部舉辦的「策略深化會議」內容，撰寫一篇新聞稿，闡述會議的主要議題、與會代表的建言，以及科技部對於我國科技發展策略的期望和規劃。  ### 待評分的回覆: ## 新聞稿
6c9b3097-e8db-4316-8e89-47f24d6a6eb6,pending,N/A,N/A,False,N/A,N/A,"### 原始任務指令: ""國科會您好，我支付研討會論文的投稿費，但教授要求用國科會計畫核銷，導致費用最終匯入教授戶頭。教授拒絕歸還，並謊稱核銷失敗。經申訴教授才歸還費用，但態度依舊囂張，故我檢舉並請求"
bd5dfcb5-f587-41d9-b8eb-c1369a0a38bb,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 民眾陳情簡述如下:　「資訊室主任自聘太太為助理，校長未依規定審核，疑似違反用人法規，請徹查相關不法情形。」　請您以國科會角度生成一則回覆  ### 待評分的回覆: 能，以下為根
e0c74ef1-7ffb-485a-80f0-840c245b139a,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇關於福衛七號發射升空的新聞稿，包括發射時間、衛星分離情況和首次通聯安排。  ### 待評分的回覆: 星際新聞稿  **福衛七號成功升空，開啟新一代衛星通訊與地球觀測時
6e526a2a-9f00-4015-ac6a-fa178f0c4be4,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為檢送「原住民族科技計畫研究成果」書面報告1份，內容需包含依據大院審議111年度中央政府總預算案審查總報告(修正本)(第四冊)，第22款(科技
9b36ea4d-aea1-4ab3-8866-a9d4e186d5bd,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 立院問詢：請問「晶創方案」中的海外基地是指哪些地區？如何決定這些地區的基地？人才培育是針對我國人才還是外國人才？培育後人材的就業基地在哪裡？是否會與移民政策或相關配套結合？寫一
a55311de-047a-4866-862f-ea02d8de44dd,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為「為即時更新重要科研發展時事動態，更新本會提供行政院兒童網站宣導資料一案，謹請核示」。內容包括本會每季更新行政院兒童網站登載資料，最近一次更
14364448-9530-405f-867b-10e82f063234,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：立法院預算中心要求更新數據，涉及評估少子女化對策計畫預決算，需要填復「我國少子女化對策計畫（107年至113年）」各年度預、決算數及歷年績效，包括
7ebbfd11-5d38-488b-995c-84a2719d4b58,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 你能否幫我撰寫一份公文，內容包括檢陳科技發展類行政院管制計畫108年10月份執行進度建議審查結果，並附上相關附件，同時提出建議和審查意見，請核示。  ### 待評分的回覆:  
09f28ba7-cb28-496e-b01c-407417252060,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，介紹成功大學物理系研究團隊利用半導體蝕刻技術開發出新型石墨烯電子元件，賦予其奇異量子特性，並探討其在量子科技中的潛在應用。  ### 待評分的回覆: 單位：[
319cab69-0107-4345-a12e-87a22a68a4f9,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為「有關108年度施政規劃會議紀錄一案，敬請核示」，內容包括本會108年度施政規劃內容已於108年1月7日向鈞長報告完畢，報告內容包含年度績效
cefb219d-eeab-4693-b586-07ff716faf40,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為檢送財政部國庫署「112年度國庫集中支付業務講習」學員提問事項研處情形表，內容包括財政部國庫署函及附件，並提及如需參考講習講義資料可於財政部
6ea847f6-4422-404b-966d-9ea85fff5817,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，宣布歐洲最大科技新創展VivaTech 2024將於今年5月22日至25日於法國巴黎舉行，國科會TTA號召全臺科研新創團隊參加，並介紹Viva臺灣新創館徵案及
5fc8c3b3-c88d-4b77-b823-96275ca46629,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 國發會來函說明將召開研商會議，會議將討論加強推動資安卓越產業與臺灣精準健康產業方案，請使用簽的形式草擬簽陳，說明本會將擬派之人員及與會時所採用之簡報。  ### 待評分的回覆:
2a54cf66-6b85-4696-8135-2acc534c8a14,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 委員有以下疑問：國科會在資通安全管理法遵方面，是否有採取任何強化資安策略及辦理情形？用國科會專家語氣答覆。  ### 待評分的回覆: ## 新聞稿：獵鷹九號火箭發射延遲，台灣「
ea1efb41-8419-473e-aa09-188ddd7220a4,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，介紹大屯火山觀測站的開箱活動，包括其火山監測系統、科普展示優化工程、變形空間書房式科學劇場、即時監測深入解密大屯火山、科學互動有趣的五感體驗等特色，並提及20
e8b40d22-205f-4118-94f1-ab37483f8fe9,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: '航空公司在經濟艙下設立不同類別，老師需澄清乘坐經濟艙的最便宜票價以核銷，請協助釐清經濟艙最基礎等級定義。' 以上是民眾陳情事項，麻煩依照國科會角度回覆此陳情  ### 待評分
59a09f40-5538-4bcf-b9bd-ae447745f2d5,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 委員詢問：國科會預計在2026年完成5Qubits的量子電腦，對於IBM宣稱100Qubits以下不能算是量子電腦以及Google宣示將於2029年推出100萬Qubits商業
91b04966-1e96-4e00-9d02-d9cd6ec8a3a6,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 我收到一份民眾的詢問：	『生成式AI技術在醫療、教育等領域的應用越來越廣泛，請問政府在生成式AI的倫理與法律規範上有何措施？』，請你生成國科會可能提供的回覆。  ### 待評分
229bf62b-3ebc-4d2f-8eb2-b3c6d2fe112d,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 委員質詢問到。  '氫能作為新興綠色能源，國科會與中研院在氫能研究與去碳燃氫方面是否有所區別？資源是否有效分配？'，請你提供相關單位窗口的解釋。  ### 待評分的回覆: 具備
e5333872-0010-4f20-bc18-8887358bb2ea,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 委員有以下疑問：國防科技產業推動後，對於國防產業發展的影響為何？幫我以國科會專家語氣詳細說明。  ### 待評分的回覆: 化繁為簡，我以國科會（現科技部）資深專家身份，針對委員
58b4d3e0-bf99-47e7-8218-c0ab9617f9b5,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 民眾來信詢問：TTA中部據點的建設進度為何？請你提供相關單位窗口的解釋。  ### 待評分的回覆: 回應民眾來信詢問TTA中部據點建設進度，以下提供相關單位窗口的解釋範本，您可
5c2cc520-5797-4310-9821-56846b2b834f,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為「有關106年度通過之清華大學物理學系OOO教授所執行之『探索多信息宇宙』曜星計畫，預計於109年8月1日起執行第4年計畫，擬提行政會報報告
cb0cea78-67a7-4ca9-983a-76efd5b74d3a,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，內容關於國家科學及技術委員會舉行新竹生醫園區第三生技大樓啟用典禮，邀請行政院院長、立委等貴賓出席，探討生醫產業未來發展趨勢及園區的重要性。  ### 待評分的
e9643dc9-7339-41ba-8e27-0526fd47b2cf,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據科技部修訂「科技部補助延攬客座科技人才作業要點」相關內容，撰寫一篇新聞稿，強調修訂的重點和對科研人才的影響。  ### 待評分的回覆: 好的，以下是針對立委提問，國科會可
7ae70460-8aca-4651-8a48-04bdb94d7a7b,pending,N/A,N/A,False,N/A,N/A,"### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為關於人文處擬繼續補助112年度「菁英運動員高峰狀態之關鍵密碼」整合型計畫（第3年），1年所需經費計10,002千元一案，簽請核示。內容包括背"
e3eafd05-82de-41d5-923f-fbf08f840561,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為回覆貴局函關於科學園區管理局作業基金111及以前年度未及執行預算事宜，內容包括購建固定資產預算、長期債務舉借預算、資產變賣預算及折減基金預算
ec67668b-08be-4df2-894d-101158d4bdfb,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 財政部來函請本會填寫「私有土地依區域計畫法編定『交通用地』使用情形一覽表」，國家科學及技術委員會須以書函的形式將填寫資料回函給財政部，請提供書函的主旨及說明  ### 待評分的
09936d01-7d9e-46ee-848a-3d0873c2a85f,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據行政院政委兼國科會主委吳政忠訪問澳洲並與澳大利亞聯邦政府產業科學及資源部高層會談的新聞，撰寫一篇報導，內容包括雙方在量子、半導體和淨零科技領域的合作討論、吳主委的訪問行程
5a35c34a-ac98-40df-a704-3ec39e700f92,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 因本會主任委員一職由OOO政務委員兼任，擬向財政部臺北國稅局大安分局辦理扣繳單位名稱變更登記事宜。請提供簽核主旨、說明與擬辦內容。  總統府任命令： 日期：O年5月20日 文號
a827f46d-78c1-46f6-8e81-7f296e554eea,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 科學園區管理局函報辦理採購案招標事宜，我要寫一份便簽分會各處並回函管理局，請提供便簽及函的主旨及說明，來函如下：  主旨：中科「二林園區第一期標準廠房景觀及停車場工程」採購案(
f0378c19-13d9-4e11-90bf-579a522a3c75,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為檢送「原住民族科技計畫研究成果」書面報告1份，內容需包含依據大院審議111年度中央政府總預算案審查總報告(修正本)(第四冊)，第22款(科技
89032d6c-b491-4b63-8c25-e2dae7ca0d89,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據科技部近年來的計畫審查工作，包括同儕審查制度、審查團隊的遴選、年齡分布、領域差異、計畫審查規範的修改等，撰寫一篇文章，描述科技部如何透過這些工作促成具有創新及影響力的研究
0444f31d-fd7f-4ece-bc78-395f6a255a77,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 有民眾寫信詢問：中研院和國科會在淨零科技研發上有何不同？可不可以幫我以國科會的角度進行解釋。  ### 待評分的回覆: ## 新聞稿  **科技部「科創講堂」系列講座第五場：揭
3e5e43b6-062a-41c5-9353-5063255d9868,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請你根據以下內容撰寫一份公文：主旨為「有關農委會檢送『食農教育推動會第1次會議紀錄』及後續配合事項一案，簽請核示」，內容包括食農教育法的公布、食農教育推動會的成立、會議紀錄、會
97534eef-f610-407b-b45d-42a8d3f5edeb,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 拜託依照國科會角度回覆陳情：　計畫執行機構內非計畫人員因專業知識支持計畫活動，是否可比照外聘專家學者支給鐘點費？另，計畫內非學校聘用人員能否在彈性支用額度內以外聘人員標準給付鐘
c1096947-36a8-421b-b2d0-1d2b90fbe106,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請根據PISA 2012評量結果，撰寫一篇新聞稿，內容包括臺灣學生的數學、閱讀和科學素養表現，性別差異，數位評量結果，以及教育部和行政院國家科學委員會的改進策略。  ### 待
8c88bdc8-62f1-4126-b09d-8c6bb6624e5e,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 有民眾寫信詢問。　國科會多年期計畫大型整合型計畫的申請階段，將EDI概念納入考量之目前辦理進度，幫我寫一份單位窗口可能的回答。  ### 待評分的回覆: 好的，針對民眾詢問國科
acc2e12c-6ed8-45ca-afb4-33cdc7aba45a,pending,N/A,N/A,False,N/A,N/A,### 原始任務指令: 請撰寫一篇新聞稿，宣布科技部和文化部聯合舉辦的「2018年全國科普漫畫大賽」，內容包括活動目的、報名方式、競賽主題、獎項和相關活動安排。  ### 待評分的回覆: 化學部國家科
